Date,Hr_End,DA_Demand,RT_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point
22-May-22,13,"1,813.80","1,575.76",163.81,163.34,0.12,0.35,64.01,64.43,0.00,-0.42,84,67
22-May-22,14,"1,847.30","1,632.86",154.20,153.35,0.26,0.59,63.25,63.65,0.00,-0.40,88,68
22-May-22,15,"1,895.90","1,663.80",173.15,172.84,0.28,0.03,68.29,68.64,0.01,-0.36,89,70
22-May-22,16,"1,921.80","1,720.52",181.02,180.76,0.29,-0.03,87.66,88.04,0.06,-0.44,91,64
22-May-22,17,"1,980.10","1,787.89",204.65,203.98,0.32,0.35,93.50,93.86,0.11,-0.47,91,63
22-May-22,18,"1,982.10","1,838.48",218.38,218.34,0.35,-0.31,97.36,97.57,0.12,-0.33,91,62
22-May-22,19,"1,966.90","1,823.64",214.63,214.62,0.19,-0.18,136.20,136.19,0.30,-0.29,78,64
22-May-22,20,"1,931.00","1,755.09",180.16,180.33,0.14,-0.31,100.20,100.04,0.28,-0.12,80,64
22-May-22,21,"1,901.50","1,668.57",172.88,172.69,0.30,-0.11,88.24,88.18,0.32,-0.26,76,66
22-May-22,22,"1,719.80","1,518.23",152.88,152.38,0.28,0.22,88.70,88.63,0.49,-0.42,71,66
22-May-22,23,"1,532.40","1,361.07",108.20,107.80,0.00,0.40,70.13,70.38,0.16,-0.41,70,66
22-May-22,24,"1,364.00","1,232.87",78.96,79.00,0.00,-0.04,60.40,60.92,0.00,-0.52,68,67
23-May-22,01,"1,056.20","1,142.84",62.20,62.66,0.00,-0.46,66.84,67.59,0.04,-0.79,67,66
23-May-22,02,"1,088.30","1,078.51",62.11,62.57,0.00,-0.46,59.63,60.39,0.02,-0.78,65,61
23-May-22,03,975.00,"1,023.52",56.70,57.25,0.00,-0.55,53.34,53.90,0.26,-0.82,61,55
23-May-22,04,962.70,998.13,51.08,51.53,0.00,-0.45,51.26,52.30,-0.19,-0.85,60,53
23-May-22,05,996.50,"1,007.32",52.03,52.47,0.00,-0.44,50.57,51.44,-0.01,-0.86,59,50
23-May-22,06,"1,077.50","1,059.57",61.05,61.49,0.00,-0.44,50.15,51.13,-0.18,-0.80,56,47
23-May-22,07,"1,145.60","1,171.66",63.66,63.94,0.00,-0.28,52.05,52.75,0.02,-0.72,55,46
23-May-22,08,"1,262.40","1,253.47",68.98,68.98,0.00,0.00,55.05,55.56,0.00,-0.51,56,45
23-May-22,09,"1,281.20","1,283.83",70.24,70.23,0.00,0.01,51.85,52.31,0.03,-0.49,58,44
23-May-22,10,"1,281.50","1,297.18",66.52,66.48,0.00,0.04,45.98,46.39,0.03,-0.44,60,44
23-May-22,11,"1,289.40","1,303.88",64.64,64.38,0.00,0.26,30.77,31.00,0.01,-0.24,61,42
23-May-22,12,"1,270.10","1,314.82",65.07,64.83,0.00,0.24,50.50,50.97,0.00,-0.47,63,40
23-May-22,13,"1,282.20","1,312.24",64.54,64.36,0.00,0.18,50.15,50.71,0.00,-0.56,66,39
23-May-22,14,"1,304.20","1,317.12",63.85,63.74,0.00,0.11,49.18,49.73,0.00,-0.55,67,37
23-May-22,15,"1,287.30","1,323.15",64.32,64.27,0.00,0.05,51.72,52.31,0.00,-0.59,69,36
23-May-22,16,"1,315.10","1,344.78",67.97,67.91,0.00,0.06,54.12,54.71,0.00,-0.59,70,33
23-May-22,17,"1,338.70","1,376.62",75.42,75.45,0.00,-0.03,60.50,61.13,0.00,-0.63,70,33
23-May-22,18,"1,348.40","1,404.93",75.46,75.43,0.00,0.03,73.61,74.15,0.00,-0.54,68,32
23-May-22,19,"1,359.80","1,391.98",80.41,80.26,0.00,0.15,90.71,91.09,0.00,-0.38,67,34
23-May-22,20,"1,380.60","1,360.11",87.38,87.22,0.00,0.16,86.53,86.74,0.00,-0.21,65,33
23-May-22,21,"1,346.10","1,336.53",84.53,84.40,0.00,0.13,87.57,87.86,0.00,-0.29,62,35
23-May-22,22,"1,220.10","1,248.44",65.11,65.04,0.00,0.07,64.72,64.98,0.00,-0.26,59,34
23-May-22,23,"1,097.40","1,124.21",64.57,64.77,0.00,-0.20,55.47,55.79,0.00,-0.32,57,35
23-May-22,24,997.70,"1,018.75",65.27,64.89,0.00,0.38,51.82,52.10,0.00,-0.28,55,36
24-May-22,01,945.10,956.22,59.47,59.77,0.00,-0.30,53.54,53.83,0.00,-0.29,54,38
24-May-22,02,915.90,918.09,56.95,57.29,0.00,-0.34,57.52,57.94,0.00,-0.42,49,42
24-May-22,03,888.00,896.01,54.83,55.07,0.00,-0.24,53.97,54.37,0.00,-0.40,51,40
24-May-22,04,882.90,894.99,54.70,54.85,0.00,-0.15,54.81,55.17,0.00,-0.36,47,42
24-May-22,05,891.60,921.91,55.31,55.56,0.00,-0.25,52.89,53.23,0.00,-0.34,46,42
24-May-22,06,"1,000.90",997.54,59.90,59.91,0.00,-0.01,59.64,59.91,0.00,-0.27,43,42
24-May-22,07,"1,110.50","1,114.15",80.44,80.34,0.00,0.10,82.28,82.65,0.00,-0.37,43,41
24-May-22,08,"1,165.50","1,194.21",84.26,84.08,0.00,0.18,78.65,78.87,0.00,-0.22,49,42
24-May-22,09,"1,186.20","1,210.93",77.87,77.87,0.00,0.00,64.19,64.41,0.00,-0.22,53,37
24-May-22,10,"1,156.60","1,207.83",65.26,65.35,0.00,-0.09,54.00,54.32,0.00,-0.32,56,34
24-May-22,11,"1,164.90","1,215.28",66.98,67.14,0.00,-0.16,60.21,60.55,0.00,-0.34,59,34
24-May-22,12,"1,166.60","1,221.62",65.86,66.03,0.00,-0.17,60.75,61.09,0.00,-0.34,61,34
24-May-22,13,"1,121.90","1,223.20",63.89,64.12,0.00,-0.23,61.25,61.62,0.00,-0.37,63,35
24-May-22,14,"1,153.50","1,237.04",64.07,64.24,0.00,-0.17,60.96,61.29,0.00,-0.33,65,35
24-May-22,15,"1,149.80","1,247.13",64.46,64.61,0.00,-0.15,62.09,62.42,0.00,-0.33,66,37
24-May-22,16,"1,190.50","1,269.40",67.97,68.11,0.00,-0.14,67.79,68.15,0.00,-0.36,68,36
24-May-22,17,"1,220.40","1,288.71",72.16,72.24,0.00,-0.08,77.59,77.89,0.00,-0.30,69,36
24-May-22,18,"1,287.70","1,325.58",76.53,76.51,0.00,0.02,99.29,99.60,0.00,-0.31,67,41
24-May-22,19,"1,296.20","1,329.87",81.49,81.49,0.00,0.00,139.44,139.71,0.00,-0.27,63,40
24-May-22,20,"1,309.60","1,306.11",91.45,91.32,0.00,0.13,127.83,128.03,0.00,-0.20,61,40
24-May-22,21,"1,285.40","1,290.87",85.50,85.34,0.00,0.16,113.78,114.01,0.00,-0.23,57,40
24-May-22,22,"1,174.10","1,211.76",71.33,71.41,0.00,-0.08,102.88,103.31,0.00,-0.43,54,42
24-May-22,23,"1,027.80","1,098.97",71.40,71.55,0.00,-0.15,74.14,74.59,0.00,-0.45,51,45
24-May-22,24,898.50,999.96,63.58,63.87,0.00,-0.29,69.83,70.22,0.00,-0.39,51,46
25-May-22,01,903.40,937.41,83.50,83.65,0.00,-0.15,89.97,90.50,0.00,-0.53,51,46
25-May-22,02,868.70,902.82,73.87,74.09,0.00,-0.22,110.61,111.34,0.00,-0.73,49,46
25-May-22,03,852.10,883.70,63.85,64.12,0.00,-0.27,94.25,94.90,0.00,-0.65,48,44
25-May-22,04,869.40,886.30,63.92,64.16,0.00,-0.24,127.29,128.06,0.00,-0.77,47,44
25-May-22,05,890.10,918.24,72.54,72.70,0.00,-0.16,120.73,121.49,0.00,-0.76,44,43
25-May-22,06,972.30,991.04,68.26,68.41,0.00,-0.15,116.59,117.31,0.00,-0.72,43,42
25-May-22,07,"1,090.00","1,118.59",86.92,86.88,0.00,0.04,98.61,99.06,0.00,-0.45,44,42
25-May-22,08,"1,147.90","1,199.27",85.09,85.00,0.00,0.09,111.73,112.14,0.00,-0.41,48,45
25-May-22,09,"1,142.50","1,226.76",76.10,76.16,0.00,-0.06,89.21,89.50,0.00,-0.29,53,46
25-May-22,10,"1,120.40","1,233.69",64.26,64.33,0.00,-0.07,61.22,61.41,0.00,-0.19,57,47
25-May-22,11,"1,117.10","1,242.32",62.91,63.05,0.00,-0.14,61.51,61.68,0.00,-0.17,63,49
25-May-22,12,"1,159.00","1,256.58",64.17,64.28,0.00,-0.11,62.71,62.90,0.00,-0.19,65,49
25-May-22,13,"1,182.70","1,271.42",62.91,62.96,0.00,-0.05,63.19,63.36,0.00,-0.17,68,48
25-May-22,14,"1,194.70","1,300.94",64.62,64.64,0.00,-0.02,66.17,66.35,0.00,-0.18,72,49
25-May-22,15,"1,203.10","1,309.91",64.65,64.64,0.00,0.01,65.81,65.94,0.00,-0.13,71,48
25-May-22,16,"1,220.40","1,326.07",67.91,67.93,0.00,-0.02,67.19,67.39,0.00,-0.20,75,49
25-May-22,17,"1,253.60","1,350.25",72.35,72.36,0.00,-0.01,98.88,99.22,0.00,-0.34,75,48
25-May-22,18,"1,266.10","1,387.77",75.63,75.53,0.00,0.10,147.10,147.40,0.00,-0.30,74,49
25-May-22,19,"1,311.50","1,383.83",86.60,86.29,0.00,0.31,142.73,142.61,0.00,0.12,73,48
25-May-22,20,"1,298.40","1,354.43",96.33,96.03,0.00,0.30,118.25,118.00,0.00,0.25,69,48
25-May-22,21,"1,299.10","1,339.04",93.25,92.92,0.00,0.33,115.97,115.82,0.00,0.15,66,48
25-May-22,22,"1,188.30","1,260.41",77.16,77.14,0.01,0.01,103.90,103.93,0.00,-0.03,62,47
25-May-22,23,"1,053.70","1,141.48",73.08,73.09,0.01,-0.02,112.22,112.36,0.00,-0.14,60,47
25-May-22,24,924.50,"1,037.55",68.58,68.79,0.01,-0.22,111.86,111.97,0.00,-0.11,57,47
26-May-22,01,900.10,964.69,89.66,89.90,0.00,-0.24,109.80,110.10,0.00,-0.30,57,47
26-May-22,02,879.20,922.83,81.41,81.66,0.00,-0.25,97.22,97.68,0.00,-0.46,56,47
26-May-22,03,875.00,899.20,69.87,70.09,0.00,-0.22,100.84,101.37,0.00,-0.53,55,46
26-May-22,04,882.00,900.96,68.38,68.57,0.00,-0.19,93.13,93.60,0.00,-0.47,55,46
26-May-22,05,909.40,921.18,77.14,77.34,0.00,-0.20,91.22,91.69,0.00,-0.47,54,46
26-May-22,06,969.40,993.90,86.98,87.33,0.00,-0.35,83.38,84.04,0.00,-0.66,54,44
26-May-22,07,"1,098.20","1,119.05",91.76,91.86,0.00,-0.10,89.82,90.26,0.00,-0.44,53,42
26-May-22,08,"1,187.70","1,206.87",107.65,107.38,0.00,0.27,148.02,148.26,0.00,-0.24,55,42
26-May-22,09,"1,143.60","1,245.81",85.21,85.19,0.00,0.02,120.97,120.95,0.00,0.02,56,42
26-May-22,10,"1,123.40","1,258.36",73.97,73.90,0.00,0.07,68.99,69.04,0.00,-0.05,59,41
26-May-22,11,"1,147.90","1,264.10",73.76,73.88,0.00,-0.12,65.88,66.01,0.00,-0.13,63,42
26-May-22,12,"1,137.10","1,280.84",72.10,72.28,0.00,-0.18,66.94,67.30,0.00,-0.36,66,40
26-May-22,13,"1,118.00","1,264.79",69.41,69.71,0.00,-0.30,64.91,65.40,0.00,-0.49,70,40
26-May-22,14,"1,167.20","1,278.65",69.92,70.20,0.03,-0.31,65.39,65.94,0.00,-0.55,71,39
26-May-22,15,"1,196.00","1,291.03",69.55,69.81,0.04,-0.30,65.77,66.27,0.00,-0.50,73,40
26-May-22,16,"1,247.00","1,306.19",71.60,71.81,0.09,-0.30,64.93,65.31,0.00,-0.38,74,39
26-May-22,17,"1,310.00","1,331.71",76.94,77.21,0.11,-0.38,68.35,68.85,0.00,-0.50,74,41
26-May-22,18,"1,344.90","1,364.59",83.40,83.49,0.14,-0.23,83.84,84.44,0.00,-0.60,72,44
26-May-22,19,"1,371.30","1,364.58",94.77,94.74,0.16,-0.13,132.47,133.09,0.05,-0.67,73,45
26-May-22,20,"1,334.30","1,345.49",100.11,100.20,0.18,-0.27,107.49,107.91,0.08,-0.50,71,47
26-May-22,21,"1,322.90","1,341.25",104.28,104.23,0.19,-0.14,118.51,118.88,0.11,-0.48,68,50
26-May-22,22,"1,235.60","1,274.97",87.19,87.45,0.14,-0.40,130.61,131.21,0.11,-0.71,66,50
26-May-22,23,"1,103.30","1,163.81",78.03,78.35,0.12,-0.44,129.04,130.70,-0.65,-1.01,64,51
26-May-22,24,"1,022.80","1,060.18",77.40,77.92,0.15,-0.67,108.88,110.37,-0.64,-0.85,63,51
27-May-22,01,"1,000.00",994.18,77.16,77.58,0.08,-0.50,91.54,92.19,0.07,-0.72,63,53
27-May-22,02,955.90,954.45,67.89,68.35,0.06,-0.52,88.69,89.61,-0.14,-0.78,62,53
27-May-22,03,933.90,936.65,66.59,67.12,0.06,-0.59,66.75,67.50,-0.08,-0.67,61,54
27-May-22,04,924.90,936.05,66.74,67.27,0.06,-0.59,67.71,68.45,0.00,-0.74,63,54
27-May-22,05,952.30,961.33,67.47,67.92,0.05,-0.50,84.85,85.67,0.00,-0.82,64,55
27-May-22,06,"1,014.50","1,026.52",80.20,80.71,0.07,-0.58,169.68,171.14,0.28,-1.74,63,55
27-May-22,07,"1,148.30","1,147.51",89.41,89.67,0.06,-0.32,72.01,72.61,0.07,-0.67,63,57
27-May-22,08,"1,251.90","1,250.53",78.01,77.94,0.04,0.03,93.43,93.84,0.05,-0.46,64,59
27-May-22,09,"1,326.80","1,291.37",96.38,96.07,0.09,0.22,142.62,142.87,0.11,-0.36,65,59
27-May-22,10,"1,320.60","1,341.49",80.86,80.72,0.04,0.10,136.88,136.91,0.09,-0.12,69,61
27-May-22,11,"1,318.50","1,385.80",82.86,82.76,0.04,0.06,119.86,119.72,-0.03,0.17,73,62
27-May-22,12,"1,319.10","1,433.22",89.79,89.60,0.06,0.13,100.96,100.65,0.07,0.24,71,63
27-May-22,13,"1,346.50","1,455.66",92.94,92.62,0.12,0.20,89.30,88.93,0.05,0.32,71,64
27-May-22,14,"1,380.40","1,503.84",88.03,87.57,0.24,0.22,126.64,126.05,0.14,0.45,75,64
27-May-22,15,"1,386.00","1,539.40",88.61,88.19,0.24,0.18,128.84,128.63,0.00,0.21,79,64
27-May-22,16,"1,435.90","1,572.25",91.51,91.10,0.24,0.17,146.95,146.60,0.00,0.35,82,64
27-May-22,17,"1,486.90","1,610.91",97.71,97.27,0.26,0.18,151.70,151.09,0.00,0.61,82,63
27-May-22,18,"1,501.60","1,622.05",110.10,109.54,0.30,0.26,176.41,175.92,0.06,0.43,81,63
27-May-22,19,"1,521.40","1,593.66",106.59,106.33,0.29,-0.03,106.93,106.54,0.13,0.26,79,62
27-May-22,20,"1,496.10","1,558.60",100.57,100.64,0.07,-0.14,78.38,78.19,0.11,0.08,77,63
27-May-22,21,"1,471.00","1,538.60",94.60,94.63,0.11,-0.14,79.67,79.50,0.06,0.11,75,64
27-May-22,22,"1,374.80","1,458.69",96.82,96.62,0.13,0.07,80.09,79.84,0.14,0.11,73,64
27-May-22,23,"1,250.60","1,342.82",85.76,85.96,0.12,-0.32,79.01,78.87,0.15,-0.01,72,64
27-May-22,24,"1,135.20","1,225.46",79.13,79.61,0.10,-0.58,66.42,66.38,0.24,-0.20,71,65
28-May-22,01,"1,071.80","1,137.84",75.10,75.35,0.03,-0.28,64.53,64.42,0.35,-0.24,71,64
28-May-22,02,"1,001.90","1,078.54",75.52,75.93,0.03,-0.44,65.15,65.42,-0.07,-0.20,71,60
28-May-22,03,965.90,"1,038.38",75.98,76.29,0.03,-0.34,66.34,66.92,-0.36,-0.22,69,60
28-May-22,04,953.50,"1,013.69",72.28,72.54,0.04,-0.30,66.71,67.37,-0.41,-0.25,68,61
28-May-22,05,956.40,"1,009.97",72.35,72.56,0.04,-0.25,66.80,67.10,-0.11,-0.19,68,61
28-May-22,06,939.60,"1,019.92",67.16,67.35,0.04,-0.23,65.78,65.80,0.11,-0.13,65,63
28-May-22,07,"1,057.00","1,060.64",66.73,66.67,0.03,0.03,64.09,63.93,0.09,0.07,64,63
28-May-22,08,"1,095.40","1,138.93",67.21,67.15,0.00,0.06,61.79,61.53,0.05,0.21,64,64
28-May-22,09,"1,148.80","1,230.34",69.16,69.02,0.00,0.14,62.52,62.17,0.04,0.31,66,64
28-May-22,10,"1,200.80","1,302.36",77.44,77.20,0.00,0.24,69.01,68.62,0.00,0.39,67,65
28-May-22,11,"1,231.60","1,345.47",74.22,73.88,0.00,0.34,63.61,63.31,0.00,0.30,69,64
28-May-22,12,"1,267.10","1,385.88",75.24,74.85,0.00,0.39,62.48,62.14,0.00,0.34,73,63
28-May-22,13,"1,278.60","1,421.84",67.20,66.87,0.00,0.33,62.76,62.36,0.00,0.40,74,63
28-May-22,14,"1,270.40","1,452.07",65.71,65.41,0.00,0.30,65.61,65.20,0.00,0.41,77,62
28-May-22,15,"1,297.90","1,449.51",65.66,65.32,0.00,0.34,69.16,68.78,0.00,0.38,76,61
28-May-22,16,"1,313.90","1,421.99",68.04,67.64,0.00,0.40,62.30,62.02,0.00,0.28,76,62
28-May-22,17,"1,350.00","1,406.62",79.00,78.67,0.00,0.33,60.60,60.44,0.00,0.16,75,62
28-May-22,18,"1,334.50","1,399.35",76.31,75.98,0.00,0.33,61.19,61.01,0.00,0.18,66,60
28-May-22,19,"1,317.70","1,377.66",73.14,72.99,0.00,0.15,61.53,61.39,0.00,0.14,65,62
28-May-22,20,"1,298.70","1,347.34",73.78,73.64,0.00,0.14,62.58,62.46,0.00,0.12,68,62
28-May-22,21,"1,246.60","1,320.61",75.33,75.16,0.00,0.17,63.24,63.14,0.00,0.10,66,58
28-May-22,22,"1,202.00","1,256.27",66.10,65.88,0.00,0.22,61.61,61.47,0.00,0.14,63,52
28-May-22,23,"1,098.60","1,146.13",65.27,65.31,0.00,-0.04,60.05,60.03,0.00,0.02,62,50
28-May-22,24,"1,033.00","1,043.05",69.52,69.78,0.02,-0.28,55.38,55.63,0.00,-0.25,58,51
29-May-22,01,912.90,964.51,67.06,67.13,0.00,-0.07,58.73,59.00,0.00,-0.27,58,50
29-May-22,02,857.50,915.35,64.28,64.05,0.05,0.18,60.10,60.14,0.00,-0.04,56,50
29-May-22,03,839.40,883.35,62.01,61.85,0.00,0.16,60.74,60.61,0.00,0.13,51,50
29-May-22,04,819.00,867.93,61.04,60.90,0.00,0.14,57.40,57.30,0.00,0.10,50,49
29-May-22,05,809.60,867.94,58.88,58.63,0.00,0.25,54.07,54.01,0.00,0.06,48,47
29-May-22,06,781.40,876.50,59.21,58.93,0.00,0.28,55.19,55.07,0.00,0.12,47,46
29-May-22,07,824.90,917.19,61.60,61.18,0.00,0.42,57.88,57.68,0.00,0.20,47,47
29-May-22,08,895.90,989.94,63.28,62.94,0.00,0.34,59.60,59.34,0.00,0.26,53,51
29-May-22,09,958.60,"1,069.87",63.05,62.59,0.00,0.46,54.35,54.07,0.00,0.28,59,50
29-May-22,10,"1,068.20","1,127.42",65.63,65.08,0.00,0.55,53.69,53.25,0.00,0.44,64,50
29-May-22,11,"1,116.50","1,164.73",63.16,63.00,0.00,0.16,57.00,56.48,0.00,0.52,68,51
29-May-22,12,"1,155.20","1,191.77",65.78,65.55,0.00,0.23,61.79,61.22,0.00,0.57,72,42
29-May-22,13,"1,191.00","1,210.71",64.56,64.30,0.00,0.26,61.10,60.53,0.00,0.57,75,40
29-May-22,14,"1,239.20","1,226.40",65.68,65.32,0.00,0.36,58.98,58.44,0.00,0.54,76,38
29-May-22,15,"1,243.60","1,247.57",65.40,65.13,0.00,0.27,52.47,52.05,0.00,0.42,76,39
29-May-22,16,"1,331.10","1,282.73",64.34,64.24,0.00,0.10,49.74,49.50,0.00,0.24,77,40
29-May-22,17,"1,363.80","1,330.99",65.01,64.91,0.00,0.10,54.98,54.67,0.00,0.31,79,39
29-May-22,18,"1,426.70","1,381.29",76.78,76.57,0.00,0.21,61.42,60.98,0.00,0.44,79,46
29-May-22,19,"1,417.30","1,389.36",91.06,90.82,0.00,0.24,65.23,64.73,0.00,0.50,78,42
29-May-22,20,"1,359.40","1,352.34",84.96,84.80,0.00,0.16,67.32,66.84,0.00,0.48,76,45
29-May-22,21,"1,352.60","1,319.51",87.43,87.22,0.00,0.21,60.85,60.51,0.00,0.34,71,47
29-May-22,22,"1,250.70","1,258.68",70.77,70.68,0.00,0.09,55.42,55.31,0.00,0.11,67,48
29-May-22,23,"1,142.20","1,159.59",63.96,64.15,0.00,-0.19,56.48,56.69,0.00,-0.21,65,49
29-May-22,24,"1,060.70","1,066.92",69.36,69.47,0.00,-0.11,55.59,55.87,0.00,-0.28,63,47
30-May-22,01,964.10,990.18,62.27,62.26,0.00,0.01,67.90,68.12,0.00,-0.22,61,47
30-May-22,02,913.90,937.47,58.73,58.67,0.00,0.06,58.92,59.05,0.00,-0.13,59,47
30-May-22,03,845.80,908.56,58.84,58.94,0.00,-0.10,54.30,54.50,0.00,-0.20,57,48
30-May-22,04,827.40,895.94,56.81,56.94,0.00,-0.13,51.62,51.85,0.00,-0.23,53,48
30-May-22,05,810.40,889.25,56.89,56.99,0.00,-0.10,57.41,57.62,0.00,-0.21,52,49
30-May-22,06,779.20,893.58,58.09,58.19,0.00,-0.10,53.69,53.85,0.00,-0.16,50,49
30-May-22,07,846.00,937.42,59.61,59.76,0.00,-0.15,45.01,45.16,0.00,-0.15,51,49
30-May-22,08,946.80,"1,011.50",60.25,60.54,0.00,-0.29,20.52,20.57,0.00,-0.05,54,51
30-May-22,09,"1,060.70","1,109.71",62.01,62.34,0.00,-0.33,33.45,33.45,0.00,0.00,62,53
30-May-22,10,"1,167.20","1,196.75",62.86,63.09,0.00,-0.23,35.98,35.97,0.00,0.01,68,54
30-May-22,11,"1,236.90","1,256.31",65.12,65.20,0.00,-0.08,51.35,51.27,0.00,0.08,74,55
30-May-22,12,"1,284.00","1,306.93",66.77,66.80,0.00,-0.03,54.16,54.12,0.00,0.04,77,53
30-May-22,13,"1,316.90","1,354.09",72.48,72.67,0.00,-0.19,57.36,57.48,0.00,-0.12,80,53
30-May-22,14,"1,360.60","1,394.31",72.51,72.99,0.00,-0.48,57.46,57.86,0.00,-0.40,82,50
30-May-22,15,"1,397.40","1,432.85",77.13,77.46,0.01,-0.34,56.16,56.69,0.00,-0.53,84,48
30-May-22,16,"1,455.40","1,504.19",102.44,103.04,0.03,-0.63,63.08,63.96,0.00,-0.88,86,49
30-May-22,17,"1,514.30","1,592.55",95.79,96.42,0.00,-0.63,82.59,83.67,0.05,-1.13,87,50
30-May-22,18,"1,547.10","1,665.94",104.68,105.49,0.00,-0.81,132.28,134.04,0.01,-1.77,87,48
30-May-22,19,"1,602.50","1,663.99",118.90,119.70,0.00,-0.80,151.91,153.22,0.00,-1.31,85,53
30-May-22,20,"1,552.20","1,620.52",105.13,105.89,0.00,-0.76,122.42,123.07,0.00,-0.65,83,54
30-May-22,21,"1,511.50","1,584.27",116.63,116.27,0.00,0.36,122.33,122.81,0.00,-0.48,78,57
30-May-22,22,"1,423.70","1,481.26",96.19,96.05,0.00,0.14,124.73,125.08,0.00,-0.35,78,55
30-May-22,23,"1,285.20","1,334.60",84.71,84.88,0.00,-0.17,101.48,102.08,0.00,-0.60,76,55
30-May-22,24,"1,177.00","1,232.17",79.29,79.81,0.00,-0.52,76.67,77.14,0.00,-0.47,74,58
31-May-22,01,"1,080.20","1,156.55",82.82,83.14,0.00,-0.32,79.95,80.41,0.00,-0.46,72,58
31-May-22,02,"1,062.70","1,108.88",79.34,79.75,-0.07,-0.34,82.74,83.12,0.00,-0.38,71,59
31-May-22,03,"1,030.50","1,078.26",67.55,68.02,-0.14,-0.33,70.33,70.20,0.49,-0.36,66,60
31-May-22,04,"1,031.80","1,070.42",67.33,67.98,-0.33,-0.32,69.79,69.88,0.27,-0.36,66,61
31-May-22,05,"1,051.20","1,095.21",66.92,67.27,-0.13,-0.22,102.72,103.06,0.00,-0.34,76,60
31-May-22,06,"1,116.50","1,175.55",67.88,68.06,-0.05,-0.13,112.64,112.97,0.00,-0.33,68,59
31-May-22,07,"1,219.20","1,300.87",81.67,81.32,0.00,0.35,105.16,105.12,0.00,0.04,75,60
31-May-22,08,"1,336.60","1,405.31",83.65,83.30,0.00,0.35,84.01,83.96,0.00,0.05,75,60
31-May-22,09,"1,413.90","1,462.50",83.54,83.30,0.00,0.24,78.10,77.95,0.00,0.15,72,64
31-May-22,10,"1,467.30","1,479.82",96.75,96.51,0.00,0.24,82.27,82.17,0.00,0.10,78,61
31-May-22,11,"1,491.40","1,481.32",100.06,99.74,0.00,0.32,79.84,79.93,0.00,-0.09,71,55
31-May-22,12,"1,485.30","1,500.05",106.47,106.20,0.00,0.27,80.26,80.31,0.00,-0.05,70,54
31-May-22,13,"1,488.80","1,499.31",111.30,111.09,0.00,0.21,81.27,81.51,0.00,-0.24,71,55
31-May-22,14,"1,517.40","1,497.54",117.89,117.87,0.00,0.02,77.69,78.22,0.00,-0.53,71,56
31-May-22,15,"1,510.40","1,484.31",118.74,118.83,0.00,-0.09,74.82,75.51,0.00,-0.69,70,55
31-May-22,16,"1,486.00","1,483.12",119.88,120.15,0.04,-0.31,73.69,74.55,0.00,-0.86,69,55
31-May-22,17,"1,460.60","1,483.77",122.93,123.41,0.02,-0.50,85.05,86.40,0.00,-1.35,68,54
31-May-22,18,"1,465.10","1,494.33",120.83,121.42,0.00,-0.59,103.05,104.53,0.00,-1.48,67,54
31-May-22,19,"1,459.70","1,472.51",118.47,119.02,0.00,-0.55,119.20,120.73,0.00,-1.53,64,53
31-May-22,20,"1,396.60","1,426.15",118.16,118.73,0.00,-0.57,125.38,126.73,0.00,-1.35,61,52
31-May-22,21,"1,417.40","1,385.61",96.66,96.48,0.00,0.18,80.23,80.65,0.00,-0.42,58,51
31-May-22,22,"1,249.50","1,294.33",85.28,85.20,0.00,0.08,82.14,82.50,0.00,-0.36,57,50
31-May-22,23,"1,117.10","1,170.47",73.86,74.25,0.00,-0.39,66.41,66.60,0.24,-0.43,56,50
31-May-22,24,"1,004.20","1,072.64",79.06,79.35,0.00,-0.29,67.09,67.03,0.36,-0.30,55,50
1-Jun-22,01,"1,022.50","1,003.08",75.94,75.62,0.00,0.32,76.58,75.47,1.26,-0.15,56,49
1-Jun-22,02,"1,030.60",963.83,71.92,71.60,0.00,0.32,79.74,78.13,1.51,0.10,56,49
1-Jun-22,03,999.70,940.96,70.69,70.37,0.03,0.29,94.67,94.43,0.13,0.11,56,50
1-Jun-22,04,993.50,934.38,67.03,66.70,0.00,0.33,111.35,111.09,0.00,0.26,55,50
1-Jun-22,05,989.00,957.57,66.21,65.80,0.00,0.41,134.01,133.43,0.00,0.58,56,51
1-Jun-22,06,"1,106.90","1,028.52",72.02,71.35,0.00,0.67,78.48,78.04,0.00,0.44,55,52
1-Jun-22,07,"1,236.90","1,154.97",71.81,70.73,0.00,1.08,64.99,64.46,0.00,0.53,55,54
1-Jun-22,08,"1,291.80","1,247.10",71.81,70.63,0.00,1.18,66.81,66.05,0.00,0.76,56,54
1-Jun-22,09,"1,316.10","1,289.25",80.65,79.29,0.00,1.36,68.94,68.05,0.00,0.89,56,48
1-Jun-22,10,"1,345.00","1,305.62",84.26,82.78,0.00,1.48,65.33,64.47,0.00,0.86,54,46
1-Jun-22,11,"1,357.30","1,322.88",81.85,80.63,0.00,1.22,63.12,62.45,0.00,0.67,55,46
1-Jun-22,12,"1,359.90","1,331.06",79.26,78.19,0.00,1.07,65.78,65.24,0.00,0.54,55,47
1-Jun-22,13,"1,309.90","1,341.76",70.75,69.87,0.00,0.88,67.61,67.00,0.00,0.61,56,48
1-Jun-22,14,"1,302.40","1,342.72",72.26,71.41,0.00,0.85,94.48,93.74,0.00,0.74,53,49
